timestamp,range,from_id,to_id,std
1609059014.226705551,28.599001,2001,100,0.055000
1609059014.227756023,12.697000,2011,101,0.055000
1609059014.251700878,12.818000,2000,101,0.024000
1609059014.252465963,11.434000,2010,102,0.055000
1609059014.276201963,10.877000,2001,102,0.129000
1609059014.276944160,28.796000,2011,100,0.268000
1609059014.326626301,29.408001,2000,100,0.055000
1609059014.327404737,13.590000,2010,101,0.024000
1609059014.352396965,11.871000,2011,102,0.055000
1609059014.376613855,11.298000,2000,102,0.055000
1609059014.377999306,28.520000,2010,100,0.055000
1609059014.401483536,28.479000,2001,100,0.055000
1609059014.402589798,12.730000,2011,101,0.055000
1609059014.426669359,12.816000,2000,101,0.055000
1609059014.427453995,11.522000,2010,102,0.055000
1609059014.451242447,10.640000,2001,102,0.129000
1609059014.452485561,29.302999,2011,100,0.024000
1609059014.501642704,29.441999,2000,100,0.024000
1609059014.502378464,13.544000,2010,101,0.024000
1609059014.526675940,13.326000,2001,101,0.055000
1609059014.527339935,11.878000,2011,102,0.055000
1609059014.551737547,11.288000,2000,102,0.055000
1609059014.552378893,28.486000,2010,100,0.055000
1609059014.576636314,28.485001,2001,100,0.055000
1609059014.577972174,12.695000,2011,101,0.055000
1609059014.601651430,12.816000,2000,101,0.055000
1609059014.602385283,11.517000,2010,102,0.056000
1609059014.626202345,10.781000,2001,102,0.129000
1609059014.626911163,28.849001,2011,100,0.268000
1609059014.676630735,29.447001,2000,100,0.055000
1609059014.677962303,13.580000,2010,101,0.024000
1609059014.701652050,13.325000,2001,101,0.055000
1609059014.702329874,11.913000,2011,102,0.055000
1609059014.726676464,11.290000,2000,102,0.024000
1609059014.727538109,28.520000,2010,100,0.055000
1609059014.751458645,28.447001,2001,100,0.055000
1609059014.752476215,12.695000,2011,101,0.055000
1609059014.776633501,12.819000,2000,101,0.055000
1609059014.777388811,11.512000,2010,102,0.055000
1609059014.801238775,10.914000,2001,102,0.129000
1609059014.801923037,28.827999,2011,100,0.268000
1609059014.851616383,29.444000,2000,100,0.055000
1609059014.852462530,13.582000,2010,101,0.055000
1609059014.877341270,11.878000,2011,102,0.055000
1609059014.901632547,11.295000,2000,102,0.055000
1609059014.902800560,28.525000,2010,100,0.055000
1609059014.926421642,28.490999,2001,100,0.055000
1609059014.927471638,12.692000,2011,101,0.055000
1609059014.951645136,12.822000,2000,101,0.055000
1609059014.952385187,11.382000,2010,102,0.056000
1609059014.976187944,10.734000,2001,102,0.129000
1609059014.977340698,29.306000,2011,100,0.055000
1609059015.026700258,29.445000,2000,100,0.055000
1609059015.027444363,13.626000,2010,101,0.055000
1609059015.052402973,11.845000,2011,102,0.055000
1609059015.076676130,11.289000,2000,102,0.055000
1609059015.077403307,28.516001,2010,100,0.024000
1609059015.101691246,28.538000,2001,100,0.055000
1609059015.102421045,12.693000,2011,101,0.055000
1609059015.126682043,12.818000,2000,101,0.024000
1609059015.127387047,11.549000,2010,102,0.055000
1609059015.151238918,10.887000,2001,102,0.129000
1609059015.152400255,29.344000,2011,100,0.055000
1609059015.201631784,29.448000,2000,100,0.055000
1609059015.202441931,13.623000,2010,101,0.055000
1609059015.227360725,11.898000,2011,102,0.055000
1609059015.251681328,11.291000,2000,102,0.055000
1609059015.252429247,28.478001,2010,100,0.055000
1609059015.276448965,28.445999,2001,100,0.055000
1609059015.277396679,12.697000,2011,101,0.055000
1609059015.301652908,12.822000,2000,101,0.055000
1609059015.302357912,11.510000,2010,102,0.055000
1609059015.326176643,10.687000,2001,102,0.129000
1609059015.327335835,29.301001,2011,100,0.055000
1609059015.376666784,29.445000,2000,100,0.055000
1609059015.377418280,13.622000,2010,101,0.055000
1609059015.402378559,11.878000,2011,102,0.055000
1609059015.426632643,11.290000,2000,102,0.055000
1609059015.427467585,28.445000,2010,100,0.055000
1609059015.451453686,28.495001,2001,100,0.024000
1609059015.452453136,12.691000,2011,101,0.055000
1609059015.476657867,12.816000,2000,101,0.024000
1609059015.477474689,11.512000,2010,102,0.056000
1609059015.501243591,10.805000,2001,102,0.129000
1609059015.502436638,29.305000,2011,100,0.024000
1609059015.551715374,29.445000,2000,100,0.055000
1609059015.552399635,13.581000,2010,101,0.055000
1609059015.576628685,12.874000,2001,101,0.268000
1609059015.577323914,11.872000,2011,102,0.055000
1609059015.601670742,11.292000,2000,102,0.055000
1609059015.602394104,28.483999,2010,100,0.055000
1609059015.626466990,28.451000,2001,100,0.055000
1609059015.627491713,12.699000,2011,101,0.055000
1609059015.651657104,12.819000,2000,101,0.055000
1609059015.652351141,11.508000,2010,102,0.055000
1609059015.676169157,10.770000,2001,102,0.129000
1609059015.677416086,29.306000,2011,100,0.024000
1609059015.726601601,29.443001,2000,100,0.055000
1609059015.727401257,13.588000,2010,101,0.055000
1609059015.751145363,12.715000,2001,101,0.129000
1609059015.752345324,11.840000,2011,102,0.055000
1609059015.776612282,11.327000,2000,102,0.055000
1609059015.777435541,28.441999,2010,100,0.055000
1609059015.801423550,28.452999,2001,100,0.055000
1609059015.802434683,12.693000,2011,101,0.055000
1609059015.826656580,12.822000,2000,101,0.024000
1609059015.827437162,11.550000,2010,102,0.055000
1609059015.851182699,10.791000,2001,102,0.129000
1609059015.852416515,29.267000,2011,100,0.055000
1609059015.901638269,29.444000,2000,100,0.055000
1609059015.902461767,13.619000,2010,101,0.055000
1609059015.926183462,13.139000,2001,101,0.268000
1609059015.927472115,11.876000,2011,102,0.055000
1609059015.951671839,11.327000,2000,102,0.055000
1609059015.952433586,28.475000,2010,100,0.055000
1609059015.976400614,28.527000,2001,100,0.055000
1609059015.977352858,12.731000,2011,101,0.055000
1609059016.001657009,12.818000,2000,101,0.024000
1609059016.002340794,11.516000,2010,102,0.055000
1609059016.026180506,10.900000,2001,102,0.129000
1609059016.027363062,29.309999,2011,100,0.055000
1609059016.076573133,29.445999,2000,100,0.055000
1609059016.077429771,13.624000,2010,101,0.055000
1609059016.102344275,11.913000,2011,102,0.055000
1609059016.126611233,11.288000,2000,102,0.055000
1609059016.127409220,28.523001,2010,100,0.055000
1609059016.151617050,28.478001,2001,100,0.055000
1609059016.152433872,12.698000,2011,101,0.055000
1609059016.176663876,12.823000,2000,101,0.024000
1609059016.177404404,11.517000,2010,102,0.055000
1609059016.201182365,10.870000,2001,102,0.129000
1609059016.201894760,28.791000,2011,100,0.268000
1609059016.251631260,29.447001,2000,100,0.055000
1609059016.252397537,13.619000,2010,101,0.055000
1609059016.277338266,11.843000,2011,102,0.055000
1609059016.301615715,11.286000,2000,102,0.024000
1609059016.302421093,28.518999,2010,100,0.024000
1609059016.326630116,28.559000,2001,100,0.055000
1609059016.327425003,12.693000,2011,101,0.055000
1609059016.351739168,12.818000,2000,101,0.024000
1609059016.352427483,11.508000,2010,102,0.055000
1609059016.376162052,10.879000,2001,102,0.129000
1609059016.377463579,28.794001,2011,100,0.268000
1609059016.426578283,29.445999,2000,100,0.055000
1609059016.427364826,13.587000,2010,101,0.055000
1609059016.452419519,11.876000,2011,102,0.055000
1609059016.476593494,11.328000,2000,102,0.024000
1609059016.478005886,28.518999,2010,100,0.055000
1609059016.501382828,28.480000,2001,100,0.055000
1609059016.502417803,12.694000,2011,101,0.055000
1609059016.526614428,12.819000,2000,101,0.055000
1609059016.527346849,11.554000,2010,102,0.055000
1609059016.551230192,10.576000,2001,102,0.129000
1609059016.551939726,28.834000,2011,100,0.268000
1609059016.601580381,29.450001,2000,100,0.055000
1609059016.602545023,13.540000,2010,101,0.055000
1609059016.626142025,12.668000,2001,101,0.129000
1609059016.627325296,11.843000,2011,102,0.055000
1609059016.651668310,11.325000,2000,102,0.024000
1609059016.652809381,28.483999,2010,100,0.055000
1609059016.676387072,28.518999,2001,100,0.055000
1609059016.677430630,12.697000,2011,101,0.055000
1609059016.701618433,12.819000,2000,101,0.024000
1609059016.702730656,11.472000,2010,102,0.055000
1609059016.726172209,10.903000,2001,102,0.129000
1609059016.726908445,28.889000,2011,100,0.268000
1609059016.776583672,29.410999,2000,100,0.055000
1609059016.777374029,13.584000,2010,101,0.024000
1609059016.801237345,13.169000,2001,101,0.268000
1609059016.802329302,11.841000,2011,102,0.055000
1609059016.826685905,11.289000,2000,102,0.024000
1609059016.827407122,28.437000,2010,100,0.055000
1609059016.851629019,28.481001,2001,100,0.055000
1609059016.852411270,12.733000,2011,101,0.055000
1609059016.876635075,12.812000,2000,101,0.024000
1609059016.877307892,11.548000,2010,102,0.055000
1609059016.901148081,10.818000,2001,102,0.129000
1609059016.902381182,29.305000,2011,100,0.055000
1609059016.951598883,29.448999,2000,100,0.055000
1609059016.952417612,13.621000,2010,101,0.055000
1609059016.977321386,11.871000,2011,102,0.055000
1609059017.001621246,11.291000,2000,102,0.055000
1609059017.002385616,28.524000,2010,100,0.055000
1609059017.026641846,28.490000,2001,100,0.024000
1609059017.027401686,12.732000,2011,101,0.055000
1609059017.051630020,12.816000,2000,101,0.024000
1609059017.052365303,11.549000,2010,102,0.055000
1609059017.076277494,10.793000,2001,102,0.129000
1609059017.077378750,29.337999,2011,100,0.055000
1609059017.126574516,29.437000,2000,100,0.055000
1609059017.127356052,13.585000,2010,101,0.024000
1609059017.151645422,13.769000,2001,101,0.055000
1609059017.152328014,11.908000,2011,102,0.055000
1609059017.176611423,11.331000,2000,102,0.024000
1609059017.178242445,28.521000,2010,100,0.024000
1609059017.201689482,28.533001,2001,100,0.055000
1609059017.202390909,12.693000,2011,101,0.055000
1609059017.226622581,12.818000,2000,101,0.024000
1609059017.227323771,11.521000,2010,102,0.055000
1609059017.251131773,10.865000,2001,102,0.129000
1609059017.251864672,28.830999,2011,100,0.268000
1609059017.301600933,29.445000,2000,100,0.055000
1609059017.302389622,13.621000,2010,101,0.055000
1609059017.326548576,13.735000,2001,101,0.055000
1609059017.327344894,11.872000,2011,102,0.055000
1609059017.351605654,11.297000,2000,102,0.055000
1609059017.352325439,28.485001,2010,100,0.055000
1609059017.376430750,28.483000,2001,100,0.055000
1609059017.377377033,12.695000,2011,101,0.055000
1609059017.401610136,12.817000,2000,101,0.024000
1609059017.402433395,11.553000,2010,102,0.055000
1609059017.426174164,10.498000,2001,102,0.129000
1609059017.427373886,29.309000,2011,100,0.055000
1609059017.477366209,29.444000,2000,100,0.055000
1609059017.477581024,13.619000,2010,101,0.055000
1609059017.501142025,13.080000,2001,101,0.268000
1609059017.502284050,11.839000,2011,102,0.055000
1609059017.526569843,11.298000,2000,102,0.055000
1609059017.527318001,28.518999,2010,100,0.024000
1609059017.551420689,28.444000,2001,100,0.055000
1609059017.552364349,12.698000,2011,101,0.055000
1609059017.576597929,12.818000,2000,101,0.024000
1609059017.577304840,11.517000,2010,102,0.055000
1609059017.601154327,10.876000,2001,102,0.129000
1609059017.601863623,28.806000,2011,100,0.268000
1609059017.651647329,29.444000,2000,100,0.055000
1609059017.652353287,13.584000,2010,101,0.024000
1609059017.676657200,13.699000,2001,101,0.055000
1609059017.677433252,11.882000,2011,102,0.055000
1609059017.701595783,11.296000,2000,102,0.055000
1609059017.702364206,28.518000,2010,100,0.055000
1609059017.726370335,28.480000,2001,100,0.055000
1609059017.727632284,12.693000,2011,101,0.055000
1609059017.751641035,12.818000,2000,101,0.055000
1609059017.752980471,11.476000,2010,102,0.055000
1609059017.776205063,10.696000,2001,102,0.129000
1609059017.777385473,29.302999,2011,100,0.055000
1609059017.826621294,29.443001,2000,100,0.055000
1609059017.827368736,13.589000,2010,101,0.055000
1609059017.851606846,13.739000,2001,101,0.055000
1609059017.852301121,11.881000,2011,102,0.055000
1609059017.876623869,11.327000,2000,102,0.024000
1609059017.877409935,28.520000,2010,100,0.055000
1609059017.901437521,28.447001,2001,100,0.055000
1609059017.902372360,12.726000,2011,101,0.055000
1609059017.926574945,12.820000,2000,101,0.024000
1609059017.927351236,11.524000,2010,102,0.055000
1609059017.951221704,10.745000,2001,102,0.129000
1609059017.951875210,28.853001,2011,100,0.268000
1609059018.001537561,29.445000,2000,100,0.055000
1609059018.002341747,13.581000,2010,101,0.055000
1609059018.026596785,13.766000,2001,101,0.055000
1609059018.027292728,11.909000,2011,102,0.055000
1609059018.051553249,11.292000,2000,102,0.024000
1609059018.052334547,28.554001,2010,100,0.055000
1609059018.076335669,28.483000,2001,100,0.055000
1609059018.077112913,12.653000,2011,101,0.055000
1609059018.101598978,12.815000,2000,101,0.024000
1609059018.102311134,11.522000,2010,102,0.055000
1609059018.126105070,10.891000,2001,102,0.129000
1609059018.127328396,29.337999,2011,100,0.055000
1609059018.176956892,29.440001,2000,100,0.055000
1609059018.177607298,13.586000,2010,101,0.055000
1609059018.202062607,13.069000,2001,101,0.268000
1609059018.202280283,11.888000,2011,102,0.055000
1609059018.226570368,11.332000,2000,102,0.024000
1609059018.227325678,28.525000,2010,100,0.024000
1609059018.251743793,28.559000,2001,100,0.055000
1609059018.252450705,12.694000,2011,101,0.055000
1609059018.276568890,12.816000,2000,101,0.055000
1609059018.277340412,11.478000,2010,102,0.056000
1609059018.301141024,10.891000,2001,102,0.129000
1609059018.302324057,29.306000,2011,100,0.055000
1609059018.351517200,29.407000,2000,100,0.055000
1609059018.352333069,13.624000,2010,101,0.055000
1609059018.376101971,13.084000,2001,101,0.268000
1609059018.377315521,11.916000,2011,102,0.055000
1609059018.401602030,11.328000,2000,102,0.024000
1609059018.402296782,28.521999,2010,100,0.024000
1609059018.426676750,28.570999,2001,100,0.055000
1609059018.427356720,12.688000,2011,101,0.055000
1609059018.451584101,12.819000,2000,101,0.055000
1609059018.452345610,11.485000,2010,102,0.056000
1609059018.476122379,10.847000,2001,102,0.129000
1609059018.477341175,29.264000,2011,100,0.055000
1609059018.526514769,29.407000,2000,100,0.055000
1609059018.527332067,13.620000,2010,101,0.055000
1609059018.551531553,13.734000,2001,101,0.024000
1609059018.552250385,11.837000,2011,102,0.055000
1609059018.576582432,11.287000,2000,102,0.055000
1609059018.577336550,28.482000,2010,100,0.055000
1609059018.601359367,28.495001,2001,100,0.024000
1609059018.602357388,12.729000,2011,101,0.055000
1609059018.626534224,12.819000,2000,101,0.055000
1609059018.627283573,11.473000,2010,102,0.055000
1609059018.651127815,10.897000,2001,102,0.129000
1609059018.652353764,29.306000,2011,100,0.055000
1609059018.701532841,29.410999,2000,100,0.055000
1609059018.702336311,13.622000,2010,101,0.055000
1609059018.726594687,13.328000,2001,101,0.055000
1609059018.727297783,11.907000,2011,102,0.055000
1609059018.751566887,11.288000,2000,102,0.055000
1609059018.752341509,28.520000,2010,100,0.055000
1609059018.776341200,28.443001,2001,100,0.055000
1609059018.777340174,12.728000,2011,101,0.055000
1609059018.801568508,12.819000,2000,101,0.024000
1609059018.802337170,11.505000,2010,102,0.056000
1609059018.826096773,10.868000,2001,102,0.129000
1609059018.827292681,29.302000,2011,100,0.055000
1609059018.876595974,29.444000,2000,100,0.055000
1609059018.877326488,13.577000,2010,101,0.024000
1609059018.901555061,13.732000,2001,101,0.055000
1609059018.902277470,11.873000,2011,102,0.055000
1609059018.926568508,11.291000,2000,102,0.055000
1609059018.927343369,28.521000,2010,100,0.055000
1609059018.951333284,28.497000,2001,100,0.055000
1609059018.952227831,12.659000,2011,101,0.055000
1609059018.976560593,12.820000,2000,101,0.024000
1609059018.977294683,11.542000,2010,102,0.055000
1609059019.001077652,10.859000,2001,102,0.129000
1609059019.001813650,28.815001,2011,100,0.268000
1609059019.051533699,29.445999,2000,100,0.055000
1609059019.052289248,13.578000,2010,101,0.055000
1609059019.076114178,13.035000,2001,101,0.268000
1609059019.077274084,11.840000,2011,102,0.055000
1609059019.101542950,11.293000,2000,102,0.055000
1609059019.102223873,28.479000,2010,100,0.024000
1609059019.126329660,28.455000,2001,100,0.055000
1609059019.127226353,12.696000,2011,101,0.055000
1609059019.151562452,12.820000,2000,101,0.024000
1609059019.152347088,11.519000,2010,102,0.055000
1609059019.176077366,10.818000,2001,102,0.129000
1609059019.177121401,28.841000,2011,100,0.268000
1609059019.226495028,29.409000,2000,100,0.055000
1609059019.227324247,13.625000,2010,101,0.055000
1609059019.252256393,11.882000,2011,102,0.055000
1609059019.276613951,11.294000,2000,102,0.055000
1609059019.277514458,28.523001,2010,100,0.024000
1609059019.301328659,28.476999,2001,100,0.055000
1609059019.302285910,12.722000,2011,101,0.055000
1609059019.326502800,12.818000,2000,101,0.055000
1609059019.327267170,11.548000,2010,102,0.055000
1609059019.351079702,10.908000,2001,102,0.129000
1609059019.352325439,29.266001,2011,100,0.055000
1609059019.401581526,29.438000,2000,100,0.055000
1609059019.402323246,13.620000,2010,101,0.055000
1609059019.427241087,11.886000,2011,102,0.055000
1609059019.451555490,11.331000,2000,102,0.055000
1609059019.452292442,28.518999,2010,100,0.024000
1609059019.476599932,28.533001,2001,100,0.055000
1609059019.477416277,12.699000,2011,101,0.055000
1609059019.501550913,12.819000,2000,101,0.055000
1609059019.502295732,11.508000,2010,102,0.055000
1609059019.526102066,10.850000,2001,102,0.129000
1609059019.526803017,28.832001,2011,100,0.268000
1609059019.576508284,29.409000,2000,100,0.055000
1609059019.577582598,13.581000,2010,101,0.024000
1609059019.608954430,11.842000,2011,102,0.055000
1609059019.626510382,11.293000,2000,102,0.055000
1609059019.627275705,28.481001,2010,100,0.055000
1609059019.651544809,28.479000,2001,100,0.055000
1609059019.652333021,12.693000,2011,101,0.055000
1609059019.676698923,12.808000,2000,101,0.024000
1609059019.677318335,11.476000,2010,102,0.056000
1609059019.701121569,10.948000,2001,102,0.129000
1609059019.702313900,29.299000,2011,100,0.055000
1609059019.751527548,29.445999,2000,100,0.055000
1609059019.752327204,13.585000,2010,101,0.055000
1609059019.776548862,13.739000,2001,101,0.055000
1609059019.777298450,11.872000,2011,102,0.055000
1609059019.801516294,11.289000,2000,102,0.055000
1609059019.802364111,28.441000,2010,100,0.055000
1609059019.826317310,28.478001,2001,100,0.055000
1609059019.827309608,12.698000,2011,101,0.055000
1609059019.852312565,12.820000,2000,101,0.055000
1609059019.852827549,11.552000,2010,102,0.055000
1609059019.877098083,10.822000,2001,102,0.129000
1609059019.877444983,29.341999,2011,100,0.024000
1609059019.926545143,29.448000,2000,100,0.055000
1609059019.927234888,13.544000,2010,101,0.024000
1609059019.951576233,13.765000,2001,101,0.055000
1609059019.952330828,11.842000,2011,102,0.055000
1609059019.976532698,11.292000,2000,102,0.055000
1609059019.977301121,28.483000,2010,100,0.055000
1609059020.001598597,28.525000,2001,100,0.055000
1609059020.002330303,12.694000,2011,101,0.055000
1609059020.026532173,12.819000,2000,101,0.055000
1609059020.027251720,11.507000,2010,102,0.056000
1609059020.051089287,10.926000,2001,102,0.129000
1609059020.052292824,29.306000,2011,100,0.055000
1609059020.101511240,29.403000,2000,100,0.055000
1609059020.102324009,13.581000,2010,101,0.055000
1609059020.127238035,11.844000,2011,102,0.055000
1609059020.151532888,11.292000,2000,102,0.055000
1609059020.152359486,28.520000,2010,100,0.024000
1609059020.176386118,28.487000,2001,100,0.055000
1609059020.177106619,12.695000,2011,101,0.055000
1609059020.201699495,12.817000,2000,101,0.055000
1609059020.202482700,11.541000,2010,102,0.055000
1609059020.226060152,10.849000,2001,102,0.129000
1609059020.226840019,28.816000,2011,100,0.268000
1609059020.276527405,29.406000,2000,100,0.055000
1609059020.277293205,13.584000,2010,101,0.024000
1609059020.301522255,13.724000,2001,101,0.055000
1609059020.302368164,11.876000,2011,102,0.055000
1609059020.326520920,11.295000,2000,102,0.055000
1609059020.327241898,28.518000,2010,100,0.055000
1609059020.351494789,28.451000,2001,100,0.055000
1609059020.352055073,12.656000,2011,101,0.055000
1609059020.376540661,12.820000,2000,101,0.024000
1609059020.377240181,11.551000,2010,102,0.055000
1609059020.401095867,10.829000,2001,102,0.129000
1609059020.402302504,29.261999,2011,100,0.055000
1609059020.451504707,29.409000,2000,100,0.055000
1609059020.452300549,13.617000,2010,101,0.055000
1609059020.477256536,11.834000,2011,102,0.055000
1609059020.501494884,11.288000,2000,102,0.055000
1609059020.502248049,28.518999,2010,100,0.024000
1609059020.526288748,28.489000,2001,100,0.024000
1609059020.527211189,12.692000,2011,101,0.024000
1609059020.551531315,12.819000,2000,101,0.024000
1609059020.552325487,11.505000,2010,102,0.056000
1609059020.576053381,10.873000,2001,102,0.129000
1609059020.577208757,29.306000,2011,100,0.055000
1609059020.626492500,29.441999,2000,100,0.024000
1609059020.627274752,13.578000,2010,101,0.055000
1609059020.651057482,13.149000,2001,101,0.268000
1609059020.652229786,11.873000,2011,102,0.055000
1609059020.676524162,11.330000,2000,102,0.055000
1609059020.677258730,28.518999,2010,100,0.024000
1609059020.701299906,28.441999,2001,100,0.055000
1609059020.702289104,12.701000,2011,101,0.055000
1609059020.726516724,12.818000,2000,101,0.024000
1609059020.727216005,11.520000,2010,102,0.055000
1609059020.751054049,10.795000,2001,102,0.129000
1609059020.752307177,29.261999,2011,100,0.055000
1609059020.801521540,29.441999,2000,100,0.055000
1609059020.802001476,13.500000,2010,101,0.055000
1609059020.827207804,11.836000,2011,102,0.055000
1609059020.851531267,11.290000,2000,102,0.055000
1609059020.852223635,28.488001,2010,100,0.024000
1609059020.876947165,28.528999,2001,100,0.055000
1609059020.877674103,12.687000,2011,101,0.055000
1609059020.901489258,12.818000,2000,101,0.055000
1609059020.902299166,11.511000,2010,102,0.056000
1609059020.926057100,10.624000,2001,102,0.129000
1609059020.926773787,28.819000,2011,100,0.268000
1609059020.976529598,29.441000,2000,100,0.055000
1609059020.977444887,13.623000,2010,101,0.055000
1609059021.002215147,11.873000,2011,102,0.055000
1609059021.026532888,11.326000,2000,102,0.055000
1609059021.027319193,28.521000,2010,100,0.055000
1609059021.051531553,28.476000,2001,100,0.055000
1609059021.052270412,12.698000,2011,101,0.055000
1609059021.078106165,12.815000,2000,101,0.024000
1609059021.078400135,11.521000,2010,102,0.055000
1609059021.101050854,10.878000,2001,102,0.129000
1609059021.101827621,28.819000,2011,100,0.268000
1609059021.151494026,29.444000,2000,100,0.055000
1609059021.152391195,13.582000,2010,101,0.055000
1609059021.176019907,13.094000,2001,101,0.268000
1609059021.177239180,11.917000,2011,102,0.055000
1609059021.201507330,11.295000,2000,102,0.055000
1609059021.202283859,28.438999,2010,100,0.055000
1609059021.226568460,28.559000,2001,100,0.055000
1609059021.227368116,12.692000,2011,101,0.055000
1609059021.251532316,12.822000,2000,101,0.055000
1609059021.252271891,11.509000,2010,102,0.056000
1609059021.276064634,10.938000,2001,102,0.129000
1609059021.277538538,29.267000,2011,100,0.055000
1609059021.326621532,29.443001,2000,100,0.055000
1609059021.327368736,13.545000,2010,101,0.055000
1609059021.352200508,11.845000,2011,102,0.055000
1609059021.377070189,11.291000,2000,102,0.055000
1609059021.377321243,28.476999,2010,100,0.055000
1609059021.401591539,28.527000,2001,100,0.024000
1609059021.402308464,12.698000,2011,101,0.055000
1609059021.426472425,12.812000,2000,101,0.024000
1609059021.427210569,11.542000,2010,102,0.055000
1609059021.451036930,10.816000,2001,102,0.129000
1609059021.451769114,28.811001,2011,100,0.268000
1609059021.501532316,29.410000,2000,100,0.055000
1609059021.502315283,13.580000,2010,101,0.055000
1609059021.526485205,13.226000,2001,101,0.268000
1609059021.527193785,11.872000,2011,102,0.055000
1609059021.551505566,11.288000,2000,102,0.055000
1609059021.552247286,28.481001,2010,100,0.024000
1609059021.576299429,28.448000,2001,100,0.055000
1609059021.577325344,12.692000,2011,101,0.055000
1609059021.601473331,12.818000,2000,101,0.024000
1609059021.602204084,11.511000,2010,102,0.055000
1609059021.626385450,10.934000,2001,102,0.129000
1609059021.626742840,28.778000,2011,100,0.268000
1609059021.676599264,29.431000,2000,100,0.055000
1609059021.677773714,13.586000,2010,101,0.024000
1609059021.702184200,11.871000,2011,102,0.055000
1609059021.726490259,11.289000,2000,102,0.055000
1609059021.727285624,28.438999,2010,100,0.055000
1609059021.751262426,28.481001,2001,100,0.055000
1609059021.752035141,12.654000,2011,101,0.055000
1609059021.776551008,12.814000,2000,101,0.055000
1609059021.777292252,11.481000,2010,102,0.055000
1609059021.801056385,10.373000,2001,102,0.129000
1609059021.802018404,28.811001,2011,100,0.268000
1609059021.851528406,29.405001,2000,100,0.055000
1609059021.852244377,13.616000,2010,101,0.055000
1609059021.877207041,11.841000,2011,102,0.055000
1609059021.901483297,11.290000,2000,102,0.055000
