timestamp,x,y,z
1609059063.361337900,-0.000880083,-0.000411892,-0.000088916
1609059063.411952972,-0.001795197,-0.000293588,0.000265390
1609059063.458989859,-0.002764088,-0.000963673,0.000527116
1609059063.511727810,-0.000726785,-0.000583534,-0.000317076
1609059063.561069012,0.000135509,0.000245214,-0.000204664
1609059063.609712839,-0.002126904,-0.000331825,0.000363783
1609059063.661176920,-0.001863846,-0.000753235,0.000052826
1609059063.710335016,-0.000710985,-0.000561188,-0.000079783
1609059063.761062860,-0.001709385,-0.000596047,0.000126209
1609059063.810329914,-0.002458681,-0.001014263,0.000097727
1609059063.858721018,-0.001914272,-0.000927710,0.000052926
1609059063.912254810,-0.001882391,-0.000674736,-0.000021033
1609059063.962037802,-0.002707605,-0.001001007,0.000403227
1609059064.013911963,-0.002360832,-0.000929032,0.000121405
1609059064.062143803,-0.002137707,-0.000943278,0.000063645
1609059064.109524012,-0.002609546,-0.001063334,0.000192105
1609059064.163374901,-0.002631389,-0.001064821,0.000214701
1609059064.211239815,-0.002828923,-0.001042259,0.000256444
1609059064.259747982,-0.004060439,-0.001601443,0.000554982
1609059064.311684847,-0.005301919,-0.002200849,0.000581242
1609059064.363276005,-0.006528939,-0.002708724,0.000736576
1609059064.409564972,-0.009415982,-0.003756444,0.000832141
1609059064.460124969,-0.010419203,-0.004354951,0.000807767
1609059064.510910988,-0.011243293,-0.004648911,0.000842900
1609059064.560647964,-0.012023298,-0.004977330,0.000992754
1609059064.611007929,-0.012378349,-0.005289680,0.000902209
1609059064.662106991,-0.012714610,-0.005427080,0.000848407
1609059064.716769934,-0.012864030,-0.005778293,0.001120572
1609059064.768049002,-0.012294643,-0.005592351,0.001204845
1609059064.815340996,-0.013213384,-0.006172628,0.001332942
1609059064.867985010,-0.012949217,-0.005888835,0.001262122
1609059064.916385889,-0.012753103,-0.005814579,0.001375783
1609059064.968033791,-0.012930297,-0.006306346,0.001676165
1609059065.010255814,-0.012663058,-0.006495342,0.001509941
1609059065.061043978,-0.012408682,-0.006818893,0.001804121
1609059065.109262943,-0.012002853,-0.007072960,0.002475296
1609059065.162959814,-0.011409204,-0.007215769,0.004427794
1609059065.211468935,-0.010800393,-0.007840877,0.012193861
1609059065.261024952,-0.009601088,-0.008762959,0.018814221
1609059065.311282873,-0.006306548,-0.012131298,0.023766534
1609059065.360677004,-0.006099241,-0.011204880,0.040192367
1609059065.412217855,-0.004552294,-0.012756500,0.053128453
1609059065.460886955,-0.001068524,-0.015994793,0.082107041
1609059065.510054827,0.000772204,-0.017939498,0.098734367
1609059065.560786963,0.002632803,-0.019551228,0.116545045
1609059065.611212015,0.003997045,-0.021381316,0.136359375
1609059065.661967993,0.005203748,-0.023100806,0.157212852
1609059065.711843014,0.007007095,-0.027872102,0.198647944
1609059065.762305021,0.007209634,-0.029861766,0.220283196
1609059065.809561968,0.007141470,-0.032119971,0.243152962
1609059065.860965967,0.006678613,-0.034447102,0.267726895
1609059065.910871983,0.005978489,-0.036864861,0.291343680
1609059065.961218834,0.003182214,-0.041946735,0.339657006
1609059066.012298822,0.001151213,-0.044126263,0.365066847
1609059066.067317963,-0.001023408,-0.045903726,0.389985947
1609059066.116757870,-0.003596399,-0.048027367,0.413718764
1609059066.169602871,-0.008230836,-0.052122998,0.460688705
1609059066.215828896,-0.011230120,-0.054313322,0.484671149
1609059066.267691851,-0.014204283,-0.056466520,0.507813345
1609059066.314172983,-0.017759200,-0.058404655,0.529542232
1609059066.368593931,-0.020963439,-0.060741817,0.550903463
1609059066.417888880,-0.029417705,-0.065050525,0.593557699
1609059066.466151953,-0.033580631,-0.066639183,0.612835472
1609059066.515782833,-0.038041276,-0.069264636,0.633043944
1609059066.569561005,-0.042282245,-0.071615226,0.651879981
1609059066.618276834,-0.046132617,-0.073605765,0.671544179
1609059066.666852951,-0.055381080,-0.077493551,0.709757556
1609059066.714965820,-0.061273714,-0.079929354,0.728461557
1609059066.768891811,-0.065497599,-0.081464355,0.745540818
1609059066.815789938,-0.070533973,-0.083502199,0.764600377
1609059066.871042013,-0.079056725,-0.087432190,0.801615544
1609059066.917111874,-0.083887069,-0.090265723,0.820763096
1609059066.967726946,-0.088555941,-0.091820017,0.840037618
1609059067.016174793,-0.092832578,-0.094179958,0.860034232
1609059067.070432901,-0.097367077,-0.095618323,0.880070112
1609059067.117092848,-0.106662701,-0.098839470,0.924043363
1609059067.167836905,-0.110588885,-0.100430693,0.947295369
1609059067.216130018,-0.115457044,-0.101957368,0.970681201
1609059067.265440941,-0.118850656,-0.103289506,0.993086718
1609059067.316020966,-0.123050118,-0.103991634,1.016641397
1609059067.369941950,-0.130753809,-0.106356399,1.064146764
1609059067.417642832,-0.135515636,-0.107271104,1.087199509
1609059067.468091011,-0.137939041,-0.107268473,1.110582588
1609059067.516147852,-0.141173288,-0.107072461,1.137180614
1609059067.569914818,-0.149225137,-0.107599531,1.192752836
1609059067.617085934,-0.152665931,-0.107770074,1.221203518
1609059067.667716980,-0.155932456,-0.107868602,1.248670841
1609059067.715962887,-0.159449341,-0.107445200,1.277852507
1609059067.767742872,-0.162656155,-0.106878518,1.307409755
1609059067.818131924,-0.165640918,-0.106172724,1.336038392
1609059067.868093967,-0.168732188,-0.105431253,1.364907858
1609059067.916330814,-0.173886440,-0.104495415,1.417485702
1609059068.010885000,-0.179293319,-0.102493275,1.473094276
1609059068.120440960,-0.186274539,-0.098311479,1.561024045
1609059068.168757915,-0.187939566,-0.097153820,1.589654072
1609059068.215322971,-0.190344146,-0.095623238,1.620163258
1609059068.264997959,-0.193632612,-0.093605727,1.651275289
1609059068.316964865,-0.195180287,-0.091299756,1.679288901
1609059068.369728804,-0.197248165,-0.089512857,1.708059987
1609059068.416692972,-0.201666355,-0.085133544,1.766812688
1609059068.467240810,-0.203390975,-0.083061956,1.794829991
1609059068.510151863,-0.205617580,-0.080602454,1.821577522
1609059068.563138962,-0.207129928,-0.078025561,1.847652491
1609059068.613398790,-0.211030082,-0.071494619,1.902064704
1609059068.659636021,-0.212983143,-0.068134212,1.927571846
1609059068.710106850,-0.215089347,-0.064746750,1.954096592
1609059068.762185812,-0.216956707,-0.061428733,1.979985458
1609059068.810607910,-0.218934192,-0.057574514,2.006536145
1609059068.862106800,-0.223322905,-0.049256188,2.059974410
1609059068.911436796,-0.225486526,-0.045194835,2.085565713
1609059068.960552931,-0.227274324,-0.041311354,2.110136774
1609059069.012224913,-0.229179755,-0.036834076,2.136715738
1609059069.061743975,-0.231264257,-0.032054621,2.162404536
1609059069.109280825,-0.234695287,-0.022964155,2.213066397
1609059069.163124800,-0.236580046,-0.017809648,2.240293488
1609059069.210130930,-0.238144325,-0.012928564,2.266889666
1609059069.259758949,-0.239831944,-0.008752269,2.293644057
1609059069.327538967,-0.243805946,0.001411384,2.349441117
1609059069.376619816,-0.245241545,0.006647874,2.378956592
1609059069.421756983,-0.246034585,0.011505038,2.405964221
1609059069.471012831,-0.247279205,0.016975741,2.434516209
1609059069.515227795,-0.248679387,0.022142599,2.463770748
1609059069.567555904,-0.251571606,0.032903248,2.522618014
1609059069.616932869,-0.252409940,0.038023584,2.551194165
1609059069.666147947,-0.252468510,0.043805868,2.580255620
1609059069.716575861,-0.253737282,0.048709313,2.607858091
1609059069.768562794,-0.254975645,0.054953646,2.637487857
1609059069.817957878,-0.256269526,0.066784068,2.696093974
1609059069.869685888,-0.256701282,0.072725827,2.726258216
1609059069.916819811,-0.256557972,0.078399822,2.753906956
1609059069.967783928,-0.257303523,0.084685134,2.783744491
1609059070.014896870,-0.257612532,0.090926061,2.813210800
1609059070.068645954,-0.258395123,0.104705403,2.876069799
1609059070.115721941,-0.258954984,0.111768836,2.906626495
1609059070.166584015,-0.258974395,0.118376932,2.935875518
1609059070.217449903,-0.259046110,0.125067274,2.966451699
1609059070.269989014,-0.258907304,0.132201437,2.997139429
1609059070.317109823,-0.258782376,0.146182531,3.056812417
1609059070.367441893,-0.258972872,0.153607025,3.086905481
1609059070.416131020,-0.259038880,0.159785968,3.114454227
1609059070.467906952,-0.259530244,0.166411252,3.144581258
1609059070.516783953,-0.259319797,0.173523553,3.172897466
1609059070.567602873,-0.259226574,0.188064745,3.232114800
1609059070.618299007,-0.259086771,0.195086561,3.261854367
1609059070.667093992,-0.259114600,0.202053304,3.292318206
1609059070.717692852,-0.259659367,0.209450277,3.324182452
1609059070.769349813,-0.259128355,0.216340318,3.354093779
1609059070.815215826,-0.259187860,0.229641771,3.411047118
1609059070.865972996,-0.260152812,0.235819986,3.440821149
1609059070.916033983,-0.259746079,0.243137733,3.469623603
1609059070.968614817,-0.260444106,0.249504952,3.497643699
1609059071.017884970,-0.261575386,0.256836691,3.526960362
1609059071.067873001,-0.262433225,0.263552564,3.555771890
1609059071.117574930,-0.264011627,0.278018324,3.612515185
1609059071.167824984,-0.265794319,0.284018530,3.638979452
1609059071.215099812,-0.266874153,0.291936665,3.667026432
1609059071.268795967,-0.268999276,0.298976005,3.693791945
1609059071.317314863,-0.270323451,0.306411216,3.720786136
1609059071.367691994,-0.274460589,0.320246929,3.772840318
1609059071.416321993,-0.276517834,0.327458942,3.798718505
1609059071.468150854,-0.279164992,0.334785546,3.824671274
1609059071.518734932,-0.281356208,0.342814871,3.851730980
1609059071.570228815,-0.287249815,0.359160650,3.905864739
1609059071.617460966,-0.290515879,0.366420934,3.930628146
1609059071.666026831,-0.293485145,0.373354392,3.953756997
1609059071.716457844,-0.296705078,0.380483944,3.976334575
1609059071.770456791,-0.300269948,0.388149849,3.998939147
1609059071.817504883,-0.307447975,0.402734641,4.040270281
1609059071.865860939,-0.311106531,0.410331741,4.061882114
1609059071.916035891,-0.315230044,0.416617587,4.081465499
1609059071.967456818,-0.318935738,0.423717399,4.101892449
1609059072.018355846,-0.322709251,0.430539381,4.121589023
1609059072.069906950,-0.331329200,0.444225433,4.160291219
1609059072.109938860,-0.335762075,0.451219777,4.179219863
1609059072.161506891,-0.339517694,0.457828403,4.197723160
1609059072.209985971,-0.343195189,0.463996347,4.214909639
1609059072.261726856,-0.347017861,0.470405518,4.232299621
1609059072.312768936,-0.356431681,0.482908523,4.267521504
1609059072.361063004,-0.360872617,0.488134392,4.283401957
1609059072.416117907,-0.365189843,0.493328021,4.298191035
1609059072.470072985,-0.369080050,0.498804131,4.311809123
1609059072.517271996,-0.373752708,0.503686512,4.324238259
1609059072.569024801,-0.382003930,0.514603441,4.344227455
1609059072.615374804,-0.386401666,0.518714810,4.351452403
1609059072.667621851,-0.390208028,0.522657444,4.357678532
1609059072.710878849,-0.394201977,0.526230433,4.362827430
1609059072.760370970,-0.397982191,0.529606614,4.367503458
1609059072.812901974,-0.406282811,0.535200219,4.375215211
1609059072.859818935,-0.409775461,0.536894160,4.377790138
1609059072.910427809,-0.413335137,0.538147408,4.379798032
1609059072.963751793,-0.416880635,0.538396822,4.381316705
1609059073.017894983,-0.420348103,0.538041991,4.382257122
1609059073.070452929,-0.426734809,0.534674701,4.381216105
1609059073.117556810,-0.429314160,0.531979701,4.378820847
1609059073.167174816,-0.431337783,0.529114130,4.376329573
1609059073.216889858,-0.433664918,0.524076764,4.372166815
1609059073.270126820,-0.435563644,0.518732400,4.366954900
1609059073.317354918,-0.438598755,0.504516801,4.353980890
1609059073.367082834,-0.439485015,0.496112267,4.346844964
1609059073.416544914,-0.440065968,0.486194158,4.338814025
1609059073.466463804,-0.440763583,0.474722790,4.330751029
1609059073.524079800,-0.439811921,0.451631669,4.314379841
1609059073.573545933,-0.438909028,0.438651810,4.306007713
1609059073.616667986,-0.438020389,0.424312217,4.297015389
1609059073.666958809,-0.436333750,0.409151889,4.289005033
1609059073.717453957,-0.435085430,0.394315107,4.281537584
1609059073.768033981,-0.432888143,0.377447767,4.274199810
1609059073.817700863,-0.427948251,0.340287004,4.260157345
1609059073.866375923,-0.424662879,0.322358666,4.253433494
1609059073.916148901,-0.420906515,0.301823328,4.246636547
1609059073.968488932,-0.417268211,0.281539884,4.239733350
1609059074.019002914,-0.413435180,0.259010400,4.231706659
1609059074.067310810,-0.402913879,0.212794412,4.215039900
1609059074.115952015,-0.397850928,0.189447836,4.207948214
1609059074.167886972,-0.392463030,0.165648048,4.200259637
1609059074.218220949,-0.386056729,0.140722523,4.192287163
1609059074.268306971,-0.373311783,0.091475433,4.177800171
1609059074.316895962,-0.366595250,0.065055525,4.169912293
1609059074.368596792,-0.358235031,0.037774753,4.163296725
1609059074.414980888,-0.350008718,0.010022131,4.156200807
1609059074.468585014,-0.342139873,-0.017902761,4.149876761
1609059074.517112017,-0.324632662,-0.074561070,4.138741838
1609059074.567902803,-0.314862609,-0.104436707,4.133839294
1609059074.617395878,-0.305693786,-0.135075029,4.128569002
1609059074.666299820,-0.295673476,-0.165002921,4.124058030
1609059074.717319965,-0.285023604,-0.195648662,4.119055001
1609059074.768940926,-0.263111137,-0.259294013,4.111319440
1609059074.816080809,-0.251186856,-0.292680679,4.106777730
1609059074.865895987,-0.239189968,-0.323935563,4.103253829
1609059074.916363001,-0.227314932,-0.356426645,4.099588785
1609059074.969152927,-0.215465501,-0.390053177,4.095572876
1609059075.016754866,-0.187148824,-0.458953421,4.089853939
1609059075.065841913,-0.173962731,-0.491379216,4.088274125
1609059075.116442919,-0.160160356,-0.526353975,4.086307414
1609059075.189783812,-0.129890758,-0.598469883,4.083280329
1609059075.228219986,-0.114244968,-0.635944493,4.082506692
1609059075.288513899,-0.098466855,-0.673192684,4.082563853
1609059075.331782818,-0.083657255,-0.706995088,4.082129184
1609059075.376953840,-0.067678466,-0.743055900,4.082435893
1609059075.419669867,-0.051983344,-0.780019267,4.082717502
1609059075.474346876,-0.034543188,-0.817894348,4.084249055
1609059075.517462015,-0.017372956,-0.855034451,4.085523950
1609059075.569312811,0.015216391,-0.925012893,4.088614392
1609059075.616375923,0.033810379,-0.963469709,4.091644997
1609059075.665987968,0.052283616,-1.000854732,4.093790176
1609059075.716669798,0.069521230,-1.037204736,4.096104893
1609059075.771211863,0.106411128,-1.112989309,4.102302956
1609059075.817436934,0.126593152,-1.151108533,4.106683956
1609059075.867481947,0.146660243,-1.190274576,4.110500788
1609059075.919227839,0.164514813,-1.226415717,4.113469092
1609059075.971153021,0.184921293,-1.264403816,4.117552674
1609059076.019085884,0.225043640,-1.340980131,4.124256258
1609059076.066461802,0.246603314,-1.380667914,4.128108752
1609059076.116012812,0.266677716,-1.417182861,4.131660531
1609059076.168901920,0.287822934,-1.455929661,4.135087540
1609059076.217900991,0.307991739,-1.494134127,4.137316651
1609059076.269497871,0.353740555,-1.575833409,4.141481690
1609059076.318543911,0.374120261,-1.613018106,4.143340512
1609059076.368067980,0.396744882,-1.652448187,4.144654007
1609059076.419039965,0.418918218,-1.691083095,4.145564496
1609059076.468491793,0.465314789,-1.770566856,4.148035547
1609059076.516919851,0.488553193,-1.809785856,4.149211220
1609059076.567703009,0.512550922,-1.850587374,4.150426330
1609059076.618275881,0.538931456,-1.893824535,4.151859213
1609059076.666930914,0.566503008,-1.938517127,4.152690082
1609059076.721026897,0.592389490,-1.981118457,4.153242067
1609059076.769621849,0.619133293,-2.024543770,4.153071640
1609059076.818741798,0.670213955,-2.105449054,4.152375187
1609059076.866039991,0.696668249,-2.146762895,4.152608055
1609059076.916731834,0.721641455,-2.187347085,4.152506186
1609059076.969474792,0.750206605,-2.229640721,4.153326817
1609059077.018079996,0.803939842,-2.310298478,4.153970264
1609059077.067730904,0.831463794,-2.350110147,4.154373832
1609059077.116330862,0.860866089,-2.391267556,4.154972195
1609059077.167974949,0.891077403,-2.432802397,4.154749579
1609059077.218499899,0.919794284,-2.470898627,4.154979562
1609059077.270471811,0.980994793,-2.550627849,4.156306055
1609059077.316743851,1.011240815,-2.587755545,4.157298256
1609059077.369517803,1.043938572,-2.627021959,4.158227937
1609059077.414402008,1.076202728,-2.664735728,4.158627814
1609059077.461817980,1.108097547,-2.701144830,4.159993129
1609059077.517848969,1.173901696,-2.772665148,4.161618649
1609059077.569496870,1.208380995,-2.808311340,4.162884905
1609059077.617990971,1.242917418,-2.844171396,4.165741376
1609059077.669850826,1.276608043,-2.876149928,4.166893229
1609059077.717720985,1.311365663,-2.909542939,4.169270656
1609059077.768880844,1.348730514,-2.943690042,4.170924970
1609059077.816141844,1.421139850,-3.007180312,4.175379092
1609059077.866480827,1.456304296,-3.036666408,4.177738084
1609059077.916685820,1.492384368,-3.067112724,4.180097073
1609059077.977813959,1.566701844,-3.126599011,4.186289408
1609059078.022012949,1.604885750,-3.156260500,4.189800962
1609059078.066359997,1.639510516,-3.183820766,4.192838645
1609059078.116760969,1.675932930,-3.211932674,4.196930533
1609059078.167226791,1.713689933,-3.239143835,4.200877163
1609059078.217564821,1.751058440,-3.267151262,4.204920456
1609059078.267524958,1.822654119,-3.319246479,4.212100969
1609059078.317283869,1.859079933,-3.345124555,4.217193224
1609059078.365949869,1.894746171,-3.370454573,4.221605865
1609059078.416460991,1.930511671,-3.396558915,4.226483888
1609059078.470233917,1.967123396,-3.422304711,4.232396559
1609059078.519012928,2.035636405,-3.470657747,4.244494047
1609059078.568147898,2.068878573,-3.495450279,4.250818593
1609059078.616806984,2.104838707,-3.520124625,4.257187534
1609059078.666001797,2.140620873,-3.544678166,4.264044659
1609059078.717990875,2.173482682,-3.567258483,4.269531450
1609059078.770004988,2.242154232,-3.616895335,4.283302383
1609059078.816262960,2.276201021,-3.639178781,4.289543270
1609059078.867182970,2.311042353,-3.664137256,4.295544659
1609059078.920879841,2.345585020,-3.688894280,4.301843030
1609059078.969642878,2.378225370,-3.712095119,4.308355543
1609059079.018117905,2.446441568,-3.759153297,4.321020950
1609059079.067025900,2.480799540,-3.784486035,4.328580795
1609059079.116449833,2.513730218,-3.806540150,4.334905561
1609059079.168817997,2.548981200,-3.830819244,4.342255615
1609059079.217136860,2.582929327,-3.855363836,4.348649777
1609059079.270859957,2.655809391,-3.906913956,4.362251989
1609059079.314879894,2.689546389,-3.929489599,4.367902313
1609059079.367846012,2.724024540,-3.954542820,4.373991607
1609059079.416695833,2.759101460,-3.979244335,4.379217038
1609059079.469632864,2.796188227,-4.004318192,4.384835155
1609059079.516963959,2.867996117,-4.053913893,4.395355627
1609059079.569824934,2.903150356,-4.078848065,4.400655186
1609059079.616503954,2.941438962,-4.104675885,4.406389831
1609059079.669420004,2.977302728,-4.127492248,4.410745991
1609059079.717330933,3.050061814,-4.178388527,4.420401548
1609059079.768488884,3.088743235,-4.204557530,4.425867058
1609059079.816804886,3.127560625,-4.230803194,4.431539653
1609059079.866256952,3.163370969,-4.256011481,4.435938414
1609059079.917379856,3.201099650,-4.281762221,4.440321789
1609059079.970057011,3.240276598,-4.308367150,4.446442030
1609059080.018548965,3.315564586,-4.359559258,4.457126369
1609059080.068875790,3.351598091,-4.384685380,4.462513846
1609059080.116258860,3.389672739,-4.410107723,4.468425664
1609059080.171377897,3.429316546,-4.435024208,4.473522506
1609059080.218261957,3.467036931,-4.462203720,4.479938492
1609059080.268651962,3.544667334,-4.515232060,4.492233706
1609059080.360085964,3.615863660,-4.563421509,4.503629195
1609059080.430606842,3.693248806,-4.615596329,4.516338415
1609059080.475930929,3.732226082,-4.641176565,4.523054443
1609059080.519910812,3.767714234,-4.665724877,4.528816321
1609059080.569636822,3.803700750,-4.690805906,4.535671685
1609059080.618088961,3.841090190,-4.714305150,4.541710563
1609059080.668099880,3.879504966,-4.739591589,4.548825501
1609059080.718525887,3.951018403,-4.787496994,4.559918933
1609059080.768746853,3.988339416,-4.811057895,4.565825021
1609059080.817066908,4.027056720,-4.835558927,4.571945667
1609059080.868638992,4.063963707,-4.860416867,4.577554333
1609059080.917792797,4.099138142,-4.883149672,4.582436380
1609059080.971729994,4.173168145,-4.928649682,4.593190235
1609059081.016623020,4.210197052,-4.952375910,4.598414790
1609059081.067318916,4.247166784,-4.976614504,4.602361214
1609059081.115620852,4.283975983,-4.998734358,4.606263912
1609059081.170327902,4.322129688,-5.021705192,4.609668203
1609059081.217363834,4.357356552,-5.044225218,4.612967523
1609059081.266884804,4.429388635,-5.089773812,4.618990871
1609059081.317245960,4.466976244,-5.112185546,4.621393589
1609059081.365788937,4.501468442,-5.133917455,4.623813223
1609059081.418348789,4.536084918,-5.156327409,4.625629958
1609059081.468402863,4.609278827,-5.200453274,4.629386832
1609059081.516723871,4.644769026,-5.223297010,4.631629154
1609059081.568040848,4.677790010,-5.245150891,4.633192559
1609059081.617347956,4.713089650,-5.267074624,4.635242185
1609059081.665616989,4.748738694,-5.288616266,4.636884614
1609059081.718293905,4.783163927,-5.310840828,4.638818943
1609059081.768738985,4.850786924,-5.353401091,4.642882311
1609059081.817663908,4.881464308,-5.370804228,4.644704638
1609059081.866976023,4.911094589,-5.389122088,4.646187275
1609059081.918331861,4.942282763,-5.409698384,4.648216094
1609059081.969750881,4.974902910,-5.431020871,4.651254298
1609059082.018203020,5.032590755,-5.469078070,4.655403947
1609059082.064580917,5.060254975,-5.488444807,4.657719579
1609059082.115995884,5.087950559,-5.506262728,4.659703037
1609059082.169031858,5.115434880,-5.525114734,4.662937256
1609059082.218812943,5.163271599,-5.559714678,4.667367095
1609059082.267134905,5.185719495,-5.575478392,4.668884001
1609059082.316624880,5.209366120,-5.592747212,4.670351015
1609059082.367923021,5.230542455,-5.610454728,4.672069069
1609059082.418406963,5.249960516,-5.626662029,4.673113336
1609059082.469878912,5.289633502,-5.661311634,4.675247238
1609059082.516277790,5.306677115,-5.679163245,4.676891444
1609059082.567795992,5.322635139,-5.695344277,4.678531006
1609059082.619743824,5.339083207,-5.713515116,4.680319882
1609059082.668396950,5.353958211,-5.730697575,4.681940692
1609059082.716573000,5.381666057,-5.767053373,4.685243961
1609059082.766013861,5.394589763,-5.785691456,4.687285873
1609059082.817572832,5.407613623,-5.804991081,4.688997265
1609059082.867981911,5.420260809,-5.826154865,4.690686268
1609059082.916384935,5.444278133,-5.868268368,4.694300836
1609059082.967504978,5.455155351,-5.889289870,4.696204600
1609059083.061335802,5.478044810,-5.936161985,4.700296162
1609059083.122437000,5.499723085,-5.984440467,4.705896986
1609059083.173790932,5.510676532,-6.009778966,4.709039413
1609059083.215718985,5.522053589,-6.036911524,4.712751050
1609059083.266366959,5.533399066,-6.064883457,4.716670806
1609059083.315276861,5.544214483,-6.091215519,4.720351841
1609059083.368987799,5.555435355,-6.119462215,4.724874145
1609059083.417917013,5.578934902,-6.178420839,4.735153758
1609059083.466210842,5.590460637,-6.207076047,4.740257313
1609059083.517197847,5.602337563,-6.237990460,4.745681337
1609059083.568787813,5.614940813,-6.268970495,4.751773476
1609059083.618124962,5.627852529,-6.301664663,4.757346878
1609059083.667900801,5.653952024,-6.366967122,4.769723258
1609059083.716282845,5.667617421,-6.400558057,4.775912296
1609059083.767359018,5.679960956,-6.432278448,4.782233751
1609059083.818173885,5.694329955,-6.467358255,4.788988425
1609059083.869707823,5.720025320,-6.533592878,4.802176761
1609059083.916074991,5.732486830,-6.566265182,4.807716567
1609059083.967809916,5.746334837,-6.602064480,4.814578307
1609059084.017170906,5.759952082,-6.637400050,4.820690272
1609059084.073340893,5.772729898,-6.669742924,4.826242826
1609059084.118114948,5.798362707,-6.737853426,4.837424305
1609059084.168403864,5.811822125,-6.772932239,4.843752148
1609059084.220942020,5.825762141,-6.806489068,4.850744114
1609059084.272480965,5.838088016,-6.839534715,4.856597122
1609059084.316695929,5.850542702,-6.873496632,4.862589076
1609059084.368438005,5.876929907,-6.941458205,4.876030802
1609059084.416183949,5.889426163,-6.975571837,4.882661193
1609059084.467671871,5.901329539,-7.009160414,4.889273678
1609059084.516105890,5.912656461,-7.040216516,4.895372525
1609059084.569000006,5.925165467,-7.071688306,4.902152100
1609059084.619682789,5.947215924,-7.136045140,4.914502733
1609059084.671231985,5.958820624,-7.167588383,4.921318283
1609059084.716415882,5.969322329,-7.196709312,4.927129484
1609059084.768410921,5.979917412,-7.227465958,4.933717582
