# time ess z_mean
1609059015.976400614 0.000000000 0.000000000
1609059015.977352858 0.000000000 0.000000000
1609059016.001657009 0.000000000 0.000000000
1609059016.002340794 0.000000000 0.000000000
1609059016.026180506 0.000000000 0.000000000
1609059016.027363062 0.000000000 0.000000000
1609059016.076573133 0.000000000 0.000000000
1609059016.077429771 0.000000000 0.000000000
1609059016.102344275 0.000000000 0.000000000
1609059016.126611233 0.000000000 0.000000000
1609059016.127409220 0.000000000 0.000000000
1609059016.151617050 0.000000000 0.000000000
1609059016.152433872 0.000000000 0.000000000
1609059016.176663876 0.000000000 0.000000000
1609059016.177404404 0.000000000 0.000000000
1609059016.201182365 0.000000000 0.000000000
1609059016.201894760 0.000000000 0.000000000
1609059016.251631260 0.000000000 0.000000000
1609059016.252397537 0.000000000 0.000000000
1609059016.277338266 0.000000000 0.000000000
1609059016.301615715 0.000000000 0.000000000
1609059016.302421093 0.000000000 0.000000000
1609059016.326630116 0.000000000 0.000000000
1609059016.327425003 0.000000000 0.000000000
1609059016.351739168 0.000000000 0.000000000
1609059016.352427483 0.000000000 0.000000000
1609059016.376162052 0.000000000 0.000000000
1609059016.377463579 0.000000000 0.000000000
1609059016.426578283 0.000000000 0.000000000
1609059016.427364826 0.000000000 0.000000000
1609059016.452419519 0.000000000 0.000000000
1609059016.476593494 0.000000000 0.000000000
1609059016.478005886 0.000000000 0.000000000
1609059016.501382828 0.000000000 0.000000000
1609059016.502417803 0.000000000 0.000000000
1609059016.526614428 0.000000000 0.000000000
1609059016.527346849 0.000000000 0.000000000
1609059016.551230192 0.000000000 0.000000000
1609059016.551939726 0.000000000 0.000000000
1609059016.601580381 0.000000000 0.000000000
1609059016.602545023 0.000000000 0.000000000
1609059016.626142025 0.000000000 0.000000000
1609059016.627325296 0.000000000 0.000000000
1609059016.651668310 0.000000000 0.000000000
1609059016.652809381 0.000000000 0.000000000
1609059016.676387072 0.000000000 0.000000000
1609059016.677430630 0.000000000 0.000000000
1609059016.701618433 0.000000000 0.000000000
1609059016.702730656 0.000000000 0.000000000
1609059016.726172209 0.000000000 0.000000000
1609059016.726908445 0.000000000 0.000000000
1609059016.776583672 9.528057613 -0.957994880
1609059016.777374029 3553.065583712 -0.966417028
1609059016.801237345 588.314564648 -0.975759586
1609059016.802329302 757.548608480 -0.982728576
1609059016.826685905 180.416440294 -1.002563940
1609059016.827407122 2179.640114226 -1.011235054
1609059016.851629019 276.770237806 -1.021140526
1609059016.852411270 2701.245762695 -1.024751124
1609059016.876635075 239.603180748 -1.041099643
1609059016.877307892 2558.997482754 -1.053516230
1609059016.901148081 184.424581278 -1.073401229
1609059016.902381182 1998.283482909 -1.077146274
1609059016.951598883 62.065083664 -1.104113527
1609059016.952417612 1564.058787841 -1.107981168
1609059016.977321386 23.423448181 -1.144608155
1609059017.001621246 97.251521918 -1.223872058
1609059017.002385616 2609.534555855 -1.238972060
1609059017.026641846 362.265668761 -1.263414043
1609059017.027401686 2301.039523866 -1.270783726
1609059017.051630020 313.634852625 -1.285588631
1609059017.052365303 2485.148955562 -1.262771645
1609059017.076277494 507.553335402 -1.261964650
1609059017.077378750 1747.642506411 -1.258178277
1609059017.126574516 69.596601836 -1.300067007
1609059017.127356052 1682.914754970 -1.366904663
1609059017.151645422 355.969844497 -1.409039406
1609059017.152328014 2443.917085440 -1.422858119
1609059017.176611423 254.034158359 -1.455160148
1609059017.178242445 1550.852990414 -1.471177098
1609059017.201689482 179.031241362 -1.498142031
1609059017.202390909 1086.950313897 -1.523213081
1609059017.226622581 600.993405966 -1.550852672
1609059017.227323771 2767.596027412 -1.552266867
1609059017.251131773 563.764211749 -1.566491102
1609059017.251864672 1892.959350805 -1.560989093
1609059017.301600933 34.178171090 -1.588170687
1609059017.302389622 2493.649393501 -1.550653517
1609059017.326548576 688.870956275 -1.566706929
1609059017.327344894 2267.621776554 -1.570088836
1609059017.351605654 385.408412589 -1.601691196
1609059017.352325439 1942.204701169 -1.611249396
1609059017.376430750 676.342613037 -1.637232923
1609059017.377377033 2858.128173750 -1.637472105
1609059017.401610136 667.809249050 -1.659358242
1609059017.402433395 2144.226456938 -1.677012564
1609059017.426174164 621.875941993 -1.718912818
1609059017.427373886 857.850132378 -1.705099442
1609059017.477366209 126.922643822 -1.711091362
1609059017.477581024 2606.027820469 -1.671256900
1609059017.501142025 985.613415679 -1.671887998
1609059017.502284050 2759.357313182 -1.663846981
1609059017.526569843 448.981032735 -1.672018805
1609059017.527318001 1450.650354070 -1.659017351
1609059017.551420689 816.174634343 -1.663357178
1609059017.552364349 2825.078453481 -1.654774010
1609059017.576597929 707.276503086 -1.667646271
1609059017.577304840 1912.644759017 -1.661668978
1609059017.601154327 1068.449118648 -1.666712706
1609059017.601863623 3214.950255694 -1.661947477
1609059017.651647329 215.366517845 -1.694155167
1609059017.652353287 1195.591114975 -1.686006628
1609059017.676657200 1588.111154280 -1.695729110
1609059017.677433252 4195.190690623 -1.696421136
1609059017.701595783 1357.927837008 -1.714135453
1609059017.702364206 3014.193915406 -1.721224600
1609059017.726370335 892.377708535 -1.747494546
1609059017.727632284 1744.425687432 -1.745584940
1609059017.751641035 1150.781210320 -1.747858918
1609059017.752980471 2034.444555824 -1.737289354
1609059017.776205063 1519.319321589 -1.749263098
1609059017.777385473 2477.945198159 -1.752833227
1609059017.826621294 242.893668803 -1.801937975
1609059017.827368736 1695.114775552 -1.837292541
1609059017.851606846 1702.724167021 -1.865655189
1609059017.852301121 2897.907146601 -1.868211187
1609059017.876623869 1827.703000562 -1.880599085
1609059017.877409935 2102.509198464 -1.884036572
1609059017.901437521 1502.956066510 -1.898158200
1609059017.902372360 2676.247039843 -1.899942071
1609059017.926574945 1503.732868467 -1.918880940
1609059017.927351236 3279.557599326 -1.918574100
1609059017.951221704 1828.119067707 -1.927296787
1609059017.951875210 3373.398447770 -1.909989378
1609059018.001537561 486.601922285 -1.919710506
1609059018.002341747 974.625597505 -1.922579078
1609059018.026596785 2870.573081411 -1.941027979
1609059018.027292728 4082.685393548 -1.943666817
1609059018.051553249 2353.117293018 -1.953303845
1609059018.052334547 2402.322346400 -1.956147806
1609059018.076335669 1692.337843928 -1.975186218
1609059018.077112913 3312.381581627 -1.983253992
1609059018.101598978 2516.093687282 -2.001633694
1609059018.102311134 4535.090682610 -2.002756305
1609059018.126105070 2345.502090826 -2.017921674
1609059018.127328396 2732.087572015 -2.016552722
1609059018.176956892 375.233576398 -2.051682687
1609059018.177607298 889.061320390 -2.106821524
1609059018.202062607 3361.851315206 -2.146139129
1609059018.202280283 4956.977633914 -2.149382248
1609059018.226570368 3199.761624052 -2.162358050
1609059018.227325678 3374.464008951 -2.164419495
1609059018.251743793 2362.749658678 -2.178969831
1609059018.252450705 4034.573504036 -2.171847741
1609059018.276568890 2951.027257975 -2.171172265
1609059018.277340412 3444.744123708 -2.158468919
1609059018.301141024 2483.101946384 -2.167200599
1609059018.302324057 4153.939372180 -2.178515873
1609059018.351517200 2089.487477681 -2.209101407
1609059018.352333069 3631.620949129 -2.214247130
1609059018.376101971 3231.347558780 -2.224312744
1609059018.377315521 4736.170810397 -2.217656336
1609059018.401602030 3819.190443429 -2.223047092
1609059018.402296782 4792.728137468 -2.216126596
1609059018.426676750 3137.104949720 -2.224973351
1609059018.427356720 3966.423167548 -2.218182724
1609059018.451584101 3688.521937349 -2.222872690
1609059018.452345610 4439.204920335 -2.213917093
1609059018.476122379 4005.717268757 -2.218885620
1609059018.477341175 4519.406401829 -2.213332019
1609059018.526514769 2366.908781854 -2.252691527
1609059018.527332067 3235.520813018 -2.264145318
1609059018.551531553 3364.980249638 -2.294407385
1609059018.552250385 4600.092422991 -2.296939129
1609059018.576582432 3972.988642187 -2.310091157
1609059018.577336550 4482.392625771 -2.304097535
1609059018.601359367 4020.264802758 -2.306133151
1609059018.602357388 5288.569387977 -2.290110705
1609059018.626534224 1372.966759150 -2.291140957
1609059018.627283573 5882.430736755 -2.283225489
1609059018.651127815 1685.546362639 -2.292228242
1609059018.652353764 6212.911808001 -2.289518081
1609059018.701532841 1600.135049775 -2.315598235
1609059018.702336311 5542.287090049 -2.316613664
1609059018.726594687 1534.415541995 -2.330317826
1609059018.727297783 6215.160780849 -2.337438747
1609059018.751566887 2016.174205335 -2.348753306
1609059018.752341509 6436.357354056 -2.349632624
1609059018.776341200 2168.133538867 -2.355471073
1609059018.777340174 6879.127081111 -2.352996294
1609059018.801568508 2911.752150344 -2.360409167
1609059018.802337170 7143.113709869 -2.358394492
1609059018.826096773 2966.627632251 -2.365934948
1609059018.827292681 7026.754689189 -2.365255073
1609059018.876595974 2454.868637840 -2.384187183
1609059018.877326488 6537.542013264 -2.385077262
1609059018.901555061 2723.682520163 -2.395062149
1609059018.902277470 7477.577281403 -2.395231100
1609059018.926568508 3748.438366684 -2.404801529
1609059018.927343369 7685.050091283 -2.402660886
1609059018.951333284 3802.329517181 -2.407685925
1609059018.952227831 7703.326518101 -2.399333458
1609059018.976560593 4067.477726533 -2.397395874
1609059018.977294683 7790.728691313 -2.390951547
1609059019.001077652 3983.373179022 -2.392736501
1609059019.001813650 7878.597431543 -2.388958287
1609059019.051533699 3749.059718364 -2.405135167
1609059019.052289248 7248.304668913 -2.399911435
1609059019.076114178 3142.183318502 -2.403291775
1609059019.077274084 7586.672817192 -2.398141592
1609059019.101542950 4042.313971184 -2.403111081
1609059019.102223873 8155.644830249 -2.399455471
1609059019.126329660 5033.767992392 -2.402489754
1609059019.127226353 2642.105869484 -2.399664534
1609059019.151562452 8558.821761131 -2.403218221
1609059019.152347088 5843.620683193 -2.399381321
1609059019.176077366 3483.232545744 -2.400937146
1609059019.177121401 8877.929525222 -2.397935699
1609059019.226495028 6532.830563840 -2.404398879
1609059019.227324247 4064.664395911 -2.399282971
1609059019.252256393 8893.118832648 -2.397393654
1609059019.276613951 6448.479929012 -2.395496596
1609059019.277514458 3833.433823716 -2.386746545
1609059019.301328659 8790.478210897 -2.383651805
1609059019.302285910 6067.229620009 -2.373473134
1609059019.326502800 3327.571390599 -2.368872062
1609059019.327267170 8763.994850683 -2.360291637
1609059019.351079702 6099.230554236 -2.359397180
1609059019.352325439 3773.068420093 -2.354637317
1609059019.401581526 8520.273430774 -2.364825292
1609059019.402323246 5781.748679230 -2.364996976
1609059019.427241087 3130.634921341 -2.373357137
1609059019.451555490 8324.478874205 -2.382954067
1609059019.452292442 5232.241852803 -2.384707525
1609059019.476599932 2544.973675638 -2.391186151
1609059019.477416277 8559.229023217 -2.388008298
1609059019.501550913 5493.469102194 -2.388123134
1609059019.502295732 3011.061602516 -2.377691257
1609059019.526102066 8564.409234058 -2.372350687
1609059019.526803017 5996.485791818 -2.360106875
1609059019.576508284 3502.844524162 -2.361237972
1609059019.577582598 8638.196639042 -2.349921979
1609059019.608954430 5588.233816349 -2.347576634
1609059019.626510382 2788.197305773 -2.343001694
1609059019.627275705 8494.964735568 -2.333960913
1609059019.651544809 5531.833302484 -2.334867025
1609059019.652333021 3143.121816482 -2.330220444
1609059019.676698923 8349.191311687 -2.337435369
1609059019.677318335 5212.793036488 -2.337939074
1609059019.701121569 2287.023418103 -2.349646570
1609059019.702313900 8217.578021371 -2.353401190
1609059019.751527548 4009.317544004 -2.379578911
1609059019.752327204 7438.439584919 -2.385807954
1609059019.776548862 3148.835768376 -2.406115093
1609059019.777298450 7426.523926001 -2.414762349
1609059019.801516294 3420.901702080 -2.436375703
1609059019.802364111 7532.690350933 -2.452407542
1609059019.826317310 3638.066208832 -2.475778136
1609059019.827309608 7831.904344426 -2.486650532
1609059019.852312565 3658.743897650 -2.499504921
1609059019.852827549 7245.339546364 -2.497986351
1609059019.877098083 1850.723335732 -2.491710559
1609059019.877444983 6013.418473047 -2.473111738
1609059019.926545143 2043.998103203 -2.456873369
1609059019.927234888 7188.514830232 -2.444704352
1609059019.951576233 3472.157008759 -2.438806427
1609059019.952330828 7726.359664863 -2.433640715
1609059019.976532698 3592.907244726 -2.433340894
1609059019.977301121 7476.099561835 -2.432117740
1609059020.001598597 3349.566161988 -2.436122689
1609059020.002330303 7456.140459882 -2.439020070
1609059020.026532173 3243.059721635 -2.445494305
1609059020.027251720 7253.255135614 -2.446939963
1609059020.051089287 2826.602371146 -2.448651069
1609059020.052292824 7033.913562622 -2.446502036
1609059020.101511240 2346.448630444 -2.445747667
1609059020.102324009 6576.985980636 -2.443849688
1609059020.127238035 2543.573678575 -2.442618133
1609059020.151532888 6319.827307397 -2.442102195
1609059020.152359486 1991.062788918 -2.443312806
1609059020.176386118 6177.440533756 -2.445625445
1609059020.177106619 2007.550297383 -2.452806812
1609059020.201699495 6247.170522636 -2.459006657
1609059020.202482700 2482.855048112 -2.469357501
1609059020.226060152 6651.259269999 -2.478239963
1609059020.226840019 2558.468831828 -2.489205229
1609059020.276527405 4994.376144059 -2.505242619
1609059020.277293205 5018.852951046 -2.514535133
1609059020.301522255 725.467898804 -2.516075617
1609059020.302368164 5508.208134006 -2.507613239
1609059020.326520920 1826.091848278 -2.502419732
1609059020.327241898 6689.195424141 -2.493617502
1609059020.351494789 2354.768236308 -2.488334979
1609059020.352055073 6903.218632329 -2.477048333
1609059020.376540661 2694.765563704 -2.470783278
1609059020.377240181 7129.285008529 -2.459217310
1609059020.401095867 3062.610941335 -2.453421813
1609059020.402302504 7334.675569008 -2.444040514
1609059020.451504707 2238.618607958 -2.444120636
1609059020.452300549 5444.999317942 -2.429601352
1609059020.477256536 1446.933377551 -2.413244949
1609059020.501494884 5667.449311014 -2.397180328
1609059020.502248049 1656.605491589 -2.384004162
1609059020.526288748 5891.167187035 -2.380917993
1609059020.527211189 1696.208348467 -2.384138776
1609059020.551531315 5717.325736021 -2.401422043
1609059020.552325487 1557.342453683 -2.419058147
1609059020.576053381 5797.885239915 -2.442616873
1609059020.577208757 1450.952116054 -2.458662413
1609059020.626492500 4256.692291974 -2.492435128
1609059020.627274752 4536.232303853 -2.511746143
1609059020.651057482 4381.392145069 -2.539066816
1609059020.652229786 5818.021069382 -2.552574135
1609059020.676524162 2105.788440514 -2.573310110
1609059020.677258730 7111.948969605 -2.580905438
1609059020.701299906 2832.925020508 -2.599109048
1609059020.702289104 6853.589061488 -2.605432859
1609059020.726516724 2197.186419893 -2.625910311
1609059020.727216005 6109.919116200 -2.638253269
1609059020.751054049 1373.195971649 -2.667290870
1609059020.752307177 5787.836051988 -2.681658394
1609059020.801521540 1317.003506128 -2.716426334
1609059020.802001476 5200.017505865 -2.716679500
1609059020.827207804 979.257495868 -2.720765911
1609059020.851531267 4688.003987718 -2.712205918
1609059020.852223635 5645.770298068 -2.695734981
1609059020.876947165 1580.066359258 -2.693718122
1609059020.877674103 5941.256119942 -2.680179093
1609059020.901489258 1164.588894936 -2.674952656
1609059020.902299166 5343.212543888 -2.650486245
1609059020.926057100 1259.368511756 -2.636634027
1609059020.926773787 5791.506238637 -2.619625425
1609059020.976529598 1280.413901747 -2.634818930
1609059020.977444887 4899.865067028 -2.632984045
1609059021.002215147 4193.064912634 -2.644286538
1609059021.026532888 4235.400299740 -2.654057731
1609059021.027319193 5394.362768443 -2.658030028
1609059021.051531553 1423.392987811 -2.669032897
1609059021.052270412 6114.561164828 -2.671149926
1609059021.078106165 1678.847734004 -2.678789020
1609059021.078400135 5591.402224138 -2.672378409
1609059021.101050854 976.215072845 -2.678506309
1609059021.101827621 5330.554516169 -2.690902699
1609059021.151494026 1230.250498421 -2.734414763
1609059021.152391195 5296.819051063 -2.749422834
1609059021.176019907 1345.904237493 -2.770667849
1609059021.177239180 6130.646873534 -2.774027807
1609059021.201507330 1860.334600021 -2.785270351
1609059021.202283859 5217.990996588 -2.776841833
1609059021.226568460 819.999657238 -2.770100025
1609059021.227368116 5772.194052831 -2.749324583
1609059021.251532316 2026.288593801 -2.744567817
1609059021.252271891 6559.514438760 -2.737213810
1609059021.276064634 1729.307958495 -2.736339737
1609059021.277538538 5469.555809772 -2.729789778
1609059021.326621532 706.899393549 -2.726489561
1609059021.327368736 3665.868970068 -2.700835206
1609059021.352200508 4049.435247444 -2.674323375
1609059021.377070189 4201.805483888 -2.658454704
1609059021.377321243 4896.780435927 -2.645022769
1609059021.401591539 3836.690319917 -2.637475042
1609059021.402308464 4932.543514629 -2.629474867
1609059021.426472425 4732.547617759 -2.628463041
1609059021.427210569 5576.434226902 -2.626384892
1609059021.451036930 1166.883183503 -2.626630669
1609059021.451769114 5837.293934809 -2.625428500
1609059021.501532316 1372.006513417 -2.628766135
1609059021.502315283 5296.450431554 -2.629012686
1609059021.526485205 1309.034497869 -2.635785389
1609059021.527193785 5645.487307748 -2.649934924
1609059021.551505566 1174.311967687 -2.679609046
1609059021.552247286 5520.713555876 -2.709377335
1609059021.576299429 1674.376102860 -2.738014697
1609059021.577325344 6377.060328157 -2.749529224
1609059021.601473331 2093.761770913 -2.764225136
1609059021.602204084 6142.708144429 -2.772210171
1609059021.626385450 1726.790217196 -2.789371913
1609059021.626742840 5714.379525761 -2.798538320
1609059021.676599264 950.614682027 -2.830582300
1609059021.677773714 4460.399449235 -2.849848083
1609059021.702184200 4793.567566553 -2.869395315
1609059021.726490259 4170.765970739 -2.890497172
1609059021.727285624 5035.517928634 -2.899670854
1609059021.751262426 766.873386847 -2.918981200
1609059021.752035141 4720.224467356 -2.921105088
1609059021.776551008 4199.585142432 -2.934442213
1609059021.777292252 4851.497614354 -2.933112559
1609059021.801056385 4060.429292161 -2.949032681
1609059021.802018404 5031.736174957 -2.943988314
1609059021.851528406 791.049749793 -2.966403639
1609059021.852244377 4512.253586632 -2.967182070
1609059021.877207041 4084.478517842 -2.979281115
1609059021.901483297 3487.706857004 -2.980001324
1609059021.902204275 4569.792345179 -2.965882941
1609059021.926491976 4300.085284090 -2.978233548
1609059021.927275419 5513.695863432 -2.978949910
1609059021.951491833 851.866498890 -3.004824363
1609059021.952224493 3452.930793625 -3.014646682
1609059021.976038456 3715.761526541 -3.036206537
1609059021.977285385 5719.917203520 -3.040221822
1609059022.026468277 1063.535470478 -3.077634001
1609059022.027244091 4604.277768600 -3.077635392
1609059022.052239418 4339.845135050 -3.095939294
1609059022.076500416 4197.442987328 -3.109887245
1609059022.077542782 4608.400737260 -3.111101892
1609059022.101468801 4074.420857571 -3.126196233
1609059022.102263689 5179.982738677 -3.124888600
1609059022.128062010 1140.660338597 -3.147418708
1609059022.128284216 5360.129133888 -3.149893296
1609059022.151071310 1218.394864100 -3.162286913
1609059022.152262926 5710.986693110 -3.152335210
1609059022.201498985 1143.899450019 -3.188684949
1609059022.202231884 4459.646589627 -3.173927161
1609059022.227184057 4038.470993400 -3.184239990
1609059022.251491547 3465.996966814 -3.198815905
1609059022.252237320 4597.345096376 -3.190984108
1609059022.276640177 3786.573428673 -3.207899523
1609059022.277237892 4945.522588321 -3.205537270
1609059022.301471949 4207.767159279 -3.225825949
1609059022.302194118 4827.004837597 -3.227234398
1609059022.326031208 3635.575958345 -3.249572607
1609059022.327252150 3930.083009304 -3.250117959
1609059022.376471758 1970.954722004 -3.291546139
1609059022.377278566 3419.930237140 -3.279128281
1609059022.402204037 3858.705505315 -3.291911955
1609059022.426468372 3539.601728145 -3.306354392
1609059022.427231550 4437.556421580 -3.298940771
1609059022.451311588 3899.593098830 -3.315408258
1609059022.452270985 4751.730070999 -3.319553362
1609059022.476469278 4391.160384325 -3.339819809
1609059022.477225780 4677.478832041 -3.344457743
1609059022.501039505 3779.011028596 -3.367414306
1609059022.501725435 4327.211890701 -3.372280052
1609059022.551475286 2272.575194579 -3.431742056
1609059022.552272558 3464.829291198 -3.446123027
1609059022.577233553 3752.680637037 -3.485550444
1609059022.601486444 3184.185066165 -3.517257826
1609059022.602299213 3810.200975508 -3.516297993
1609059022.626247406 3505.307369315 -3.535640294
1609059022.627296925 4878.515201759 -3.522005777
1609059022.651508093 4211.608746787 -3.532461635
1609059022.652247429 5358.434963908 -3.516213156
1609059022.676042795 1058.275124670 -3.524106703
1609059022.677234173 4865.414003654 -3.518948565
1609059022.726460695 3155.737743419 -3.561333668
1609059022.727258682 4660.502294347 -3.551273393
1609059022.751507282 4039.530544454 -3.572836283
1609059022.752179384 4798.756413913 -3.564041162
1609059022.776483774 3837.127826668 -3.584208156
1609059022.777349234 5274.844531842 -3.571112275
1609059022.802246094 1365.922262630 -3.595288901
1609059022.802440882 5595.877876635 -3.587104607
